country,state,city,station,last_update,latitude,longitude,pollutant_id,pollutant_min,pollutant_max,pollutant_avg,AQI,AQI_Bucket,Temperature_C,Humidity_%,Wind_Speed_kmh,Year,Month,Day,Hour,Day_of_Week,Season
India,Madhya Pradesh,Rourkela,"SIDCO Kurichi, Coimbatore - TNPCB",2025-01-09 00:27:09.354271923,18.024161,79.803505,NH3,56.8,397.4,156.9,168,Unhealthy,21.8,52.9,21.1,2025,1,9,0,3,Winter
India,Telangana,Mandideep,"New Malakpet, Hyderabad - TSPCB",2025-03-20 09:01:31.254719105,26.639928,89.589468,PM2.5,124.1,205.3,124.1,142,Unhealthy for Sensitive Groups,28.9,60.4,5.6,2025,3,20,9,3,Spring
India,Jammu and Kashmir,Suakati,"Opp GPO Civil Lines, Nagpur - MPCB",2025-04-25 07:37:25.521172938,23.556125,75.101399,PM2.5,153.2,433.6,161.9,191,Unhealthy,23.6,34.1,20.7,2025,4,25,7,4,Spring
India,West Bengal,Sirohi,"Radhakishan Pura, Sikar - RSPCB",2025-04-17 07:56:32.823666619,31.896715,74.694389,SO2,197.8,290.9,259.7,291,Very Unhealthy,29.8,69.8,25.5,2025,4,17,7,3,Spring
India,Uttarakhand,Rishikesh,"Vijay Nagar, Sangli - MPCB",2025-09-14 03:00:49.505757276,15.285756,76.61943,NO2,25.2,219.0,38.2,6,Good,15.8,32.7,8.1,2025,9,14,3,6,Autumn
India,Delhi,Jhunjhunu,"Ambazari, Nagpur - MPCB",2027-04-15 00:03:48.515079409,24.234845,77.971946,CO,32.1,209.9,53.5,97,Moderate,15.2,80.3,25.5,2027,4,15,0,3,Spring
India,Mizoram,Barrackpore,"Jawahar Nagar, Puducherry - PPCC",2025-03-08 13:15:37.489628136,18.430388,85.301463,SO2,5.0,465.4,17.7,50,Good,30.8,83.5,17.6,2025,3,8,13,5,Spring
India,Chhattisgarh,Hubballi,"Mundka, Delhi - DPCC",2027-04-01 16:28:35.903172389,24.908464,72.260808,PM10,79.9,425.6,116.4,125,Unhealthy for Sensitive Groups,24.3,37.3,15.4,2027,4,1,16,3,Spring
India,Tripura,Katihar,"Urban, Chamarajanagar - KSPCB",2027-05-18 03:46:06.739038110,19.437586,78.201445,OZONE,59.4,405.1,62.4,73,Moderate,36.4,72.5,26.9,2027,5,18,3,1,Spring
India,Chandigarh,Motihari,"Chitragupta Nagar, Siwan - BSPCB",2027-10-12 10:04:02.761861667,9.995458,79.593791,NO2,35.5,275.7,88.2,96,Moderate,27.9,49.4,24.9,2027,10,12,10,1,Autumn
India,Puducherry,Bettiah," Indira Nagar, Raebareli - NTPC Unchahar",2027-04-01 16:04:40.981714666,10.230737,90.467104,SO2,71.6,441.1,90.1,83,Moderate,19.7,90.7,9.6,2027,4,1,16,3,Spring
India,Sikkim,Vatva,"Corporation Ground, Thrissur - Kerala PCB",2027-03-26 14:21:54.057897717,13.69397,88.652151,CO,2.1,442.9,226.7,277,Very Unhealthy,15.7,60.2,5.1,2027,3,26,14,4,Spring
India,Tripura,Vrindavan,"Model Town, Patiala - PPCB",2025-10-31 18:54:42.935477592,25.173657,71.847944,PM2.5,30.6,205.3,45.2,20,Good,33.9,67.5,27.1,2025,10,31,18,4,Autumn
India,Chandigarh,Chhapra,"Old MIDC, Jalna - MPCB",2027-04-27 22:01:18.062594041,21.046699,88.283839,NO2,51.4,272.8,253.6,210,Very Unhealthy,27.3,43.1,22.0,2027,4,27,22,1,Spring
India,Chandigarh,Mira-Bhayandar,"Raikhad, Ahmedabad - IITM",2025-09-16 04:25:15.646429487,26.064634,79.038793,SO2,9.2,446.2,199.2,191,Unhealthy,21.8,68.6,19.5,2025,9,16,4,1,Autumn
India,Meghalaya,Sawai Madhopur,"Patia, Bhubaneswar - OSPCB",2026-02-19 20:29:58.386511102,8.695464,71.001866,NH3,32.4,258.3,33.5,38,Good,27.7,87.1,8.7,2026,2,19,20,3,Winter
India,Tamil Nadu,Dharwad,"Punjab Agricultural University, Ludhiana - PPCB",2025-11-01 23:48:14.024122026,22.544164,71.048661,PM2.5,215.7,331.7,257.5,227,Very Unhealthy,24.8,73.0,1.8,2025,11,1,23,5,Autumn
India,Assam,Arrah,"Collector Office, Yadgir - KSPCB",2025-06-11 13:02:10.419782598,29.910517,83.456051,NH3,4.8,284.8,5.2,39,Good,27.2,46.5,8.0,2025,6,11,13,2,Summer
India,Haryana,Visakhapatnam,"Bhayandar West, Mira-Bhayandar - MPCB",2025-09-03 04:37:51.832548119,17.306892,71.283591,SO2,17.7,295.1,64.7,57,Moderate,23.3,44.9,24.7,2025,9,3,4,2,Autumn
India,Uttar Pradesh,Bihar Sharif,"Civic Center, Bhilai - Bhilai Steel Plant",2026-06-20 20:33:37.524990916,28.542421,86.811314,PM10,19.8,377.7,31.2,17,Good,24.3,92.4,16.0,2026,6,20,20,5,Summer
India,Nagaland,Kashipur,"Sector 22, Chandigarh - CPCC",2025-07-28 15:47:51.284702674,13.543031,81.5208,CO,114.2,322.7,148.3,137,Unhealthy for Sensitive Groups,23.2,85.0,13.7,2025,7,28,15,0,Summer
India,Himachal Pradesh,Indore,"Kharahiya Basti, Araria - BSPCB",2025-05-02 10:17:23.824155983,15.808028,82.570627,CO,1.3,169.9,4.5,3,Good,15.9,49.2,17.3,2025,5,2,10,4,Spring
India,Uttar Pradesh,Bhilwara,"B R Ambedkar University, Lucknow - UPPCB",2026-12-24 05:40:18.233113192,31.42919,71.35051,PM10,62.2,121.3,78.5,85,Moderate,25.1,91.1,2.4,2026,12,24,5,3,Winter
India,Jharkhand,Gangtok,"SFTI Kusdihra, Gaya - BSPCB",2027-09-09 08:46:21.990828708,26.436619,85.551197,PM2.5,157.5,489.2,176.6,167,Unhealthy,24.1,90.0,15.7,2027,9,9,8,3,Autumn
India,Tamil Nadu,Khora,"Jai Bhim Nagar, Meerut - UPPCB",2027-09-19 14:38:34.271666408,11.397862,93.783934,PM10,2.2,407.8,91.2,74,Moderate,20.8,87.2,15.6,2027,9,19,14,6,Autumn
India,Tamil Nadu,Jabalpur,"Mandor, Jodhpur - RSPCB",2027-05-10 23:13:50.344851375,10.764197,79.221201,CO,148.0,393.5,194.8,166,Unhealthy,27.1,67.8,8.6,2027,5,10,23,0,Spring
India,Jharkhand,Dehradun,"City Center, Gwalior - MPPCB",2027-05-05 16:10:34.165986374,9.547172,81.204284,NH3,47.2,443.7,191.9,151,Unhealthy,15.5,62.3,4.7,2027,5,5,16,2,Spring
India,Uttar Pradesh,Puducherry,"Khunmoh, Srinagar - JKPCC",2026-12-03 14:55:23.657124899,29.406177,72.09591,SO2,74.0,453.2,80.7,83,Moderate,17.7,76.8,23.0,2026,12,3,14,3,Winter
India,Rajasthan,Hapur,"OP Jindal School, Kunjemura - CECB",2027-11-16 01:59:50.075929642,30.465529,76.544817,SO2,74.8,233.4,112.3,117,Unhealthy for Sensitive Groups,26.9,81.8,16.1,2027,11,16,1,1,Autumn
India,Chandigarh,Tumidih,"Huda Sector, Fatehabad - HSPCB",2026-10-22 08:38:26.696700990,16.476516,90.643452,SO2,10.4,140.6,78.0,54,Moderate,39.6,74.5,0.4,2026,10,22,8,3,Autumn
India,Chandigarh,Bikaner,"Phase-4 GIDC, Vatva - GPCB",2026-05-21 16:14:53.080523632,25.268229,75.608807,CO,9.6,127.9,52.1,63,Moderate,18.8,91.1,6.4,2026,5,21,16,3,Spring
India,Uttar Pradesh,Tensa,"Lingaraj Nagar, Hubballi - KSPCB",2025-08-17 00:11:42.161802452,31.360212,73.993362,CO,30.6,92.5,75.3,79,Moderate,20.0,67.6,7.6,2025,8,17,0,6,Summer
India,Punjab,Damoh,"Lumpyngngad, Shillong - Meghalaya PCB",2025-12-12 17:20:49.857433181,11.058703,86.98556,PM2.5,0.9,207.0,2.1,11,Good,35.5,51.8,14.9,2025,12,12,17,4,Winter
India,Punjab,Gurugram,"Shadipur, Delhi - CPCB",2025-12-06 15:17:10.775928587,25.049446,73.500863,PM10,114.3,260.3,141.6,117,Unhealthy for Sensitive Groups,16.2,60.0,2.0,2025,12,6,15,5,Winter
India,Puducherry,Belapur,"Dhankawadi, Pune - IITM",2026-05-02 11:04:40.860442266,19.149082,83.988481,PM10,116.5,417.7,137.1,102,Unhealthy for Sensitive Groups,22.9,55.2,8.3,2026,5,2,11,5,Spring
India,Haryana,Bhubaneswar,"Bapunagar, Vadodara - Nexteng Enviro",2027-08-27 07:26:13.037356794,23.127987,80.362911,CO,47.7,416.3,71.1,76,Moderate,27.8,49.6,5.2,2027,8,27,7,4,Summer
India,Bihar,Kollam,"Govt. Girls Inter College, Kashipur - UKPCB",2027-05-08 21:03:40.184522212,22.714441,84.783152,PM10,100.6,492.0,156.3,199,Unhealthy,29.3,78.2,17.1,2027,5,8,21,5,Spring
India,Himachal Pradesh,Yamuna Nagar,"MIDC Ambad, Nashik - MPCB",2027-05-25 00:34:01.520109817,11.303373,83.387889,PM10,32.0,354.1,242.2,276,Very Unhealthy,21.0,93.3,0.2,2027,5,25,0,1,Spring
India,Assam,Gwalior,"Mayaganj, Bhagalpur - BSPCB",2025-09-23 17:04:38.932569329,28.780365,83.070182,PM2.5,56.0,366.1,66.2,77,Moderate,37.0,74.2,5.6,2025,9,23,17,1,Autumn
India,Odisha,Meerut,"Police Lines, Jind - HSPCB",2025-02-24 12:55:27.180433398,20.400052,78.047636,NO2,107.5,442.9,129.6,141,Unhealthy for Sensitive Groups,28.7,61.0,27.5,2025,2,24,12,0,Winter
India,Andhra Pradesh,Chikkaballapur,"Asansol Court Area, Asansol - WBPCB",2027-02-13 06:05:21.680201501,18.420207,83.00275,OZONE,14.6,123.3,36.3,14,Good,36.2,46.8,2.8,2027,2,13,6,5,Winter
India,Assam,Sri Ganganagar,"Police Lines, Jind - HSPCB",2026-12-07 02:17:23.060330175,10.287254,77.708481,SO2,13.0,354.1,158.9,185,Unhealthy,23.8,59.2,0.9,2026,12,7,2,0,Winter
India,Sikkim,Karwar,"SVSPA Campus, Barrackpore - WBPCB",2025-03-27 22:34:19.370293788,21.038274,88.466557,NH3,60.9,242.2,198.3,156,Unhealthy,18.9,93.7,10.4,2025,3,27,22,3,Spring
India,Madhya Pradesh,Sonipat,"Uchapatti, Madurai - TNPCB",2025-04-02 14:06:16.394258050,14.780451,92.39178,NO2,34.6,457.3,258.9,299,Very Unhealthy,24.6,61.0,17.2,2025,4,2,14,2,Spring
India,Uttar Pradesh,Mehsana,"Fort William, Kolkata - WBPCB",2025-12-26 04:45:27.238316577,16.884824,79.04184,NO2,45.2,306.2,245.0,264,Very Unhealthy,38.8,34.7,5.8,2025,12,26,4,4,Winter
India,Chandigarh,Muzaffarnagar,"Shastri Nagar, Jaipur - RSPCB",2025-01-25 16:34:33.304965378,10.422617,82.262586,SO2,6.9,456.7,204.1,219,Very Unhealthy,34.9,57.9,21.1,2025,1,25,16,5,Winter
India,Jharkhand,Visakhapatnam,"Mahabir Colliery, Asansol - WBPCB",2026-03-15 20:14:31.270622998,30.108988,88.091294,PM2.5,167.0,375.9,193.9,183,Unhealthy,24.7,92.8,16.8,2026,3,15,20,6,Spring
India,Puducherry,Hingoli,"Botanical Garden, Howrah - WBPCB",2026-04-28 02:49:05.136405028,26.336066,92.772423,NO2,5.5,357.8,82.3,99,Moderate,31.7,53.2,27.2,2026,4,28,2,1,Spring
India,Tripura,Hajipur,"Kamble Tarf Birwadi, Mahad - MPCB",2025-08-27 01:56:49.537549950,25.051894,89.738204,PM10,44.1,86.6,81.3,99,Moderate,27.7,51.2,24.6,2025,8,27,1,2,Summer
India,Telangana,Mangalore,"Cantonment Area, Delhi - DPCC",2027-04-22 00:16:01.263052836,15.062027,85.416133,PM10,52.8,151.8,142.3,131,Unhealthy for Sensitive Groups,38.8,52.0,17.2,2027,4,22,0,3,Spring
India,Chandigarh,Kanpur,"Civic Center, Bhilai - Bhilai Steel Plant",2026-11-22 10:49:55.758117422,22.831833,81.258427,OZONE,92.6,322.2,175.3,161,Unhealthy,34.2,30.9,22.7,2026,11,22,10,6,Autumn
India,Madhya Pradesh,Kanpur,"Muzaffarpur Collectorate, Muzaffarpur - BSPCB",2026-01-22 13:10:05.122028347,9.017412,90.571061,SO2,132.5,324.7,148.5,139,Unhealthy for Sensitive Groups,18.3,78.9,18.1,2026,1,22,13,3,Winter
India,Haryana,Patna,"Masoom Colony, Parbhani - MPCB",2026-04-09 19:25:15.564577915,16.211734,88.841908,PM2.5,13.9,51.1,29.7,32,Good,35.8,73.2,17.9,2026,4,9,19,3,Spring
India,Himachal Pradesh,Samastipur,"IGNOU_Maidan Garhi, Delhi - DPCC",2025-07-06 22:21:38.002678394,28.053049,85.658108,OZONE,38.6,492.4,134.3,119,Unhealthy for Sensitive Groups,33.8,89.5,29.3,2025,7,6,22,6,Summer
India,Bihar,Singrauli,"Sector-D Industrial Area, Mandideep - MPPCB",2026-07-31 18:10:30.663621441,14.251099,76.823914,SO2,20.1,406.8,40.5,21,Good,34.0,78.6,17.0,2026,7,31,18,4,Summer
India,Rajasthan,Asansol,"Govt. Girls Inter College, Kashipur - UKPCB",2025-11-23 09:41:56.699265301,19.266979,77.187612,NH3,162.7,411.5,223.2,253,Very Unhealthy,29.1,45.7,25.6,2025,11,23,9,6,Autumn
India,Uttarakhand,Mysuru,"Mandor, Jodhpur - RSPCB",2026-06-26 12:08:58.851705946,12.604692,77.521574,PM2.5,16.8,413.9,232.5,245,Very Unhealthy,28.4,78.1,22.3,2026,6,26,12,4,Summer
India,Maharashtra,Faridabad,"Rajbagh, Srinagar - JKPCC",2025-06-09 20:44:26.517586958,24.788943,77.872979,OZONE,188.0,290.9,228.1,251,Very Unhealthy,35.3,67.7,23.9,2025,6,9,20,0,Summer
India,Kerala,Bhagalpur,"Thergaon, Pimpri Chinchwad - MPCB",2026-12-29 07:06:41.410516448,29.794516,94.304853,CO,244.3,378.6,265.1,295,Very Unhealthy,22.2,86.6,18.8,2026,12,29,7,1,Winter
India,Andhra Pradesh,Eluru,"JN Stadium, Shillong - Meghalaya PCB",2025-08-09 08:20:10.354835540,29.491645,82.492493,PM10,43.6,298.5,243.1,266,Very Unhealthy,39.7,80.3,5.2,2025,8,9,8,5,Summer
India,Meghalaya,Badlapur,"Punjab Agricultural University, Ludhiana - PPCB",2027-03-19 15:46:34.051410228,8.919773,82.71896,SO2,27.4,425.9,226.7,269,Very Unhealthy,24.7,78.7,22.0,2027,3,19,15,4,Spring
India,Punjab,Rairangpur,"Kendriya Vidyalaya, Lucknow - CPCB",2025-06-09 14:15:48.471674683,15.294216,72.306747,PM10,50.1,424.6,91.2,56,Moderate,26.4,38.2,26.2,2025,6,9,14,0,Summer
India,Uttar Pradesh,Bhiwani,"Eco Herbal Park, Moradabad - UPPCB",2025-01-10 02:47:34.417604984,9.850126,70.832965,SO2,15.0,263.5,59.5,93,Moderate,16.0,59.6,7.8,2025,1,10,2,4,Winter
India,Tripura,Pampore,"Sahu Nagar, Sawai Madhopur - RSPCB",2026-06-16 16:26:43.856720008,20.138779,77.159139,SO2,19.2,90.5,89.4,100,Moderate,26.0,69.2,28.6,2026,6,16,16,1,Summer
India,Telangana,Suakati,"Amity University, Panchgaon - IITM",2026-08-04 03:45:07.933985174,31.577478,84.820045,OZONE,28.6,129.0,105.3,146,Unhealthy for Sensitive Groups,27.9,92.0,7.4,2026,8,4,3,1,Summer
India,Kerala,Kolkata,"Nathu Colony, Ballabgarh - HSPCB",2025-05-29 02:00:19.906285398,10.495751,78.860834,PM2.5,48.6,137.3,102.5,107,Unhealthy for Sensitive Groups,25.6,77.6,0.0,2025,5,29,2,3,Spring
India,Assam,Ahmednagar,"Mini Secretariat, Charkhi Dadri - HSPCB",2025-12-25 00:04:37.269755494,18.561992,83.373809,PM10,112.3,355.1,212.0,256,Very Unhealthy,39.7,63.3,17.2,2025,12,25,0,3,Winter
India,Chandigarh,Kalaburagi,"Railway Colony, Guwahati - PCBA",2025-11-01 17:55:07.098412313,26.946392,78.176031,NO2,28.9,335.2,109.5,102,Unhealthy for Sensitive Groups,32.0,83.5,29.2,2025,11,1,17,5,Autumn
India,Chhattisgarh,Ajmer,"Gomti Nagar, Lucknow - UPPCB",2025-11-11 13:52:22.972578697,15.206434,81.882061,PM2.5,69.8,335.9,179.2,172,Unhealthy,27.2,33.8,19.0,2025,11,11,13,1,Autumn
India,Chandigarh,Purnia,"MIDC Chilkalthana, Aurangabad - MPCB",2027-09-03 15:06:00.874480650,17.13777,92.294571,NO2,0.9,96.4,1.2,31,Good,37.9,72.6,5.4,2027,9,3,15,4,Autumn
India,Gujarat,Agra,"Ramachandrapuram, Hyderabad - TSPCB",2026-07-02 20:02:05.119699888,22.183075,83.988502,NH3,15.8,87.7,46.0,49,Good,17.0,30.3,7.2,2026,7,2,20,3,Summer
India,Madhya Pradesh,Navi Mumbai,"Kalu Nagar, Dombivli - MPCB",2027-04-22 11:54:10.630730614,14.536668,81.933255,PM2.5,245.3,383.6,256.8,293,Very Unhealthy,31.5,49.3,22.0,2027,4,22,11,3,Spring
India,Haryana,Badlapur,"Central University, Hyderabad - TSPCB",2025-07-24 16:14:39.625524253,13.476501,89.47749,SO2,9.1,440.7,51.0,89,Moderate,33.7,62.8,28.1,2025,7,24,16,3,Summer
India,Karnataka,Bagalkot,"Kasarvadavali, Thane - MPCB",2025-02-21 03:35:25.895611695,33.510485,87.435525,PM10,12.1,85.4,60.1,91,Moderate,18.0,72.0,3.9,2025,2,21,3,4,Winter
India,Delhi,Bhopal,"Bandra Kurla Complex, Mumbai - MPCB",2026-05-01 12:40:51.607975274,8.606318,70.828028,NH3,70.1,291.1,79.2,53,Moderate,37.5,77.9,8.9,2026,5,1,12,4,Spring
India,Nagaland,Chandigarh,"Rajiv Gandhi Park, Vijayawada - APPCB",2025-06-11 19:20:26.193881391,10.828165,93.71967,SO2,36.0,423.4,45.3,22,Good,17.3,51.5,5.0,2025,6,11,19,2,Summer
India,Puducherry,Bahadurgarh,"Worli, Mumbai - MPCB",2027-06-13 18:53:33.655230686,31.621984,73.753383,NH3,2.5,275.3,43.6,6,Good,18.2,86.1,21.0,2027,6,13,18,6,Summer
India,Sikkim,Chhapra,"Bhelupur, Varanasi - UPPCB",2027-10-09 21:47:41.822208717,20.663442,89.492894,NO2,120.3,382.1,174.9,151,Unhealthy,34.1,71.9,6.7,2027,10,9,21,5,Autumn
India,Madhya Pradesh,Raipur,"Park Street Wakad, Pimpri Chinchwad - MPCB",2025-12-22 10:07:08.377847452,10.300707,70.847209,CO,14.5,379.8,213.7,255,Very Unhealthy,16.9,31.7,0.7,2025,12,22,10,0,Winter
India,Uttar Pradesh,Katihar,"Sector-6, Panchkula - HSPCB ",2026-09-27 09:04:58.226387769,30.5292,71.368196,NH3,108.8,461.9,227.8,266,Very Unhealthy,31.1,67.0,8.2,2026,9,27,9,6,Autumn
India,West Bengal,Agartala,"Hirawadi, Nashik - MPCB",2026-11-23 04:56:49.857464239,13.307064,79.157707,PM10,229.1,499.4,246.2,262,Very Unhealthy,31.9,87.6,7.6,2026,11,23,4,0,Autumn
India,Chandigarh,Fatehabad,"Srinivas Nagar Colony, Machilipatnam - APPCB",2025-04-27 08:13:12.364719173,25.516835,91.770587,PM2.5,97.5,307.8,229.7,239,Very Unhealthy,25.9,86.7,25.4,2025,4,27,8,6,Spring
India,Sikkim,Machilipatnam,"Mirchaibari, Katihar - BSPCB",2026-11-30 02:41:34.372574694,16.672916,90.183329,OZONE,1.2,245.0,20.7,19,Good,29.5,80.8,4.3,2026,11,30,2,0,Autumn
India,Madhya Pradesh,Hanumangarh,"Pan Bazaar, Guwahati - PCBA",2027-02-21 21:46:27.828873158,33.482103,75.12753,NH3,7.6,417.8,14.0,38,Good,38.9,84.8,28.5,2027,2,21,21,6,Winter
India,Tripura,Jalore,"Nawapara SECL Colony, Chhal - CECB",2027-07-01 14:41:45.216167912,23.949969,84.812,SO2,25.5,351.0,257.6,242,Very Unhealthy,15.8,81.6,10.7,2027,7,1,14,3,Summer
India,Tamil Nadu,Dharuhera,"32Bungalows, Bhilai - CECB",2025-09-30 22:13:31.830925353,24.60698,74.764464,NO2,88.8,336.9,255.0,227,Very Unhealthy,30.9,82.8,4.2,2025,9,30,22,1,Autumn
India,Andhra Pradesh,Rajsamand,"Ghusuri, Howrah - WBPCB",2025-05-24 22:48:48.147389308,18.414758,85.547373,OZONE,109.3,411.9,196.1,178,Unhealthy,29.7,50.7,14.6,2025,5,24,22,5,Spring
India,Haryana,Sawai Madhopur,"Jhalamand, Jodhpur - RSPCB",2026-08-07 21:19:22.120725214,27.257207,71.73964,PM2.5,0.3,342.8,0.7,32,Good,30.5,50.6,7.1,2026,8,7,21,4,Summer
India,Bihar,Byasanagar,"Narela, Delhi - DPCC",2026-04-05 23:20:47.834239475,12.440423,86.560544,NH3,204.4,330.3,210.9,211,Very Unhealthy,30.9,84.3,20.4,2026,4,5,23,6,Spring
India,West Bengal,Kalyan,"Kariavattom, Thiruvananthapuram - Kerala PCB",2025-05-09 04:54:50.827771375,23.201885,82.681311,SO2,36.0,362.1,65.7,75,Moderate,20.1,94.3,6.6,2025,5,9,4,4,Spring
India,Madhya Pradesh,Narnaul,"DTU, Delhi - CPCB",2027-05-21 10:07:50.085361660,18.507397,82.02931,PM2.5,57.7,304.4,102.3,127,Unhealthy for Sensitive Groups,22.0,71.5,27.7,2027,5,21,10,4,Spring
India,Haryana,Bhiwadi,"Civil Lines, Sagar - MPPCB",2025-09-28 23:57:56.750165936,31.725219,72.867559,PM2.5,19.1,421.0,202.2,284,Very Unhealthy,37.6,80.5,7.1,2025,9,28,23,6,Autumn
India,Odisha,Bhagalpur,"Royapuram, Chennai - TNPCB",2027-07-06 04:35:07.481716156,23.288782,72.238263,NO2,21.4,208.3,61.1,100,Moderate,25.6,74.5,29.5,2027,7,6,4,1,Summer
India,Andhra Pradesh,Muzaffarnagar,"Govt. Girls Inter College, Kashipur - UKPCB",2027-11-27 03:51:41.389810219,8.60151,88.267277,NO2,38.2,123.0,66.0,78,Moderate,35.9,62.5,6.7,2027,11,27,3,5,Autumn
India,Rajasthan,Ajmer,"Ibrahimpur, Vijayapura - KSPCB",2027-08-30 03:31:49.567023933,16.921131,91.090536,PM2.5,121.9,268.0,218.9,220,Very Unhealthy,28.7,84.6,25.3,2027,8,30,3,0,Summer
India,Andhra Pradesh,Aurangabad,"Urban, Chamarajanagar - KSPCB",2027-11-22 08:52:02.811184123,12.537915,89.903083,PM10,4.7,142.3,135.4,137,Unhealthy for Sensitive Groups,19.5,71.3,13.4,2027,11,22,8,0,Autumn
India,Uttarakhand,Mandideep,"Satyawati Vihar, Karauli - RSPCB",2027-09-05 20:26:17.328282937,30.047954,73.489954,NO2,43.7,437.7,113.2,104,Unhealthy for Sensitive Groups,35.8,49.7,11.9,2027,9,5,20,6,Autumn
India,Sikkim,Pimpri-Chinchwad,"Sector-2E Kalamboli, Navi Mumbai - MPCB",2026-04-08 08:52:23.337727435,30.667679,88.627834,OZONE,1.5,487.3,44.3,21,Good,20.9,77.5,18.0,2026,4,8,8,2,Spring
India,Jammu and Kashmir,Manesar,"Vasundhara Nagar_UIT, Bhiwadi - RSPCB",2026-10-16 15:10:25.015641421,23.648581,88.044252,PM10,94.8,499.1,257.4,266,Very Unhealthy,30.4,77.3,27.1,2026,10,16,15,4,Autumn
India,Andhra Pradesh,Saharsa,"DTU, Delhi - CPCB",2026-04-28 21:08:25.872552931,10.445374,86.384032,SO2,41.6,332.5,152.8,173,Unhealthy,34.3,45.1,16.9,2026,4,28,21,1,Spring
India,Uttar Pradesh,Bathinda,"Bhopal Chauraha, Dewas - MPPCB",2025-08-13 03:48:46.492422841,20.49945,77.245742,NH3,55.0,434.9,55.4,54,Moderate,37.3,30.0,5.5,2025,8,13,3,2,Summer
India,Haryana,Baghpat,"Krishna Nagar, Bharatpur - RSPCB",2027-11-01 23:47:27.665954784,13.708851,83.706521,OZONE,57.8,401.7,174.6,172,Unhealthy,30.0,33.6,20.0,2027,11,1,23,0,Autumn
India,Uttarakhand,Shillong,"Pimpleshwar Mandir, Kalyan - MPCB",2027-07-25 09:23:12.000142217,18.095921,71.011132,NH3,3.2,148.5,29.7,41,Good,38.0,89.5,3.4,2027,7,25,9,6,Summer
India,Chandigarh,Kohima,"IIPHG Lekawada, Gandhinagar - IITM",2027-01-03 00:17:43.640546732,12.311997,89.059226,PM2.5,22.7,210.6,139.4,104,Unhealthy for Sensitive Groups,22.1,44.9,13.7,2027,1,3,0,6,Winter
India,Delhi,Boisar,"Lumpyngngad, Shillong - Meghalaya PCB",2026-07-21 08:54:44.242723614,32.166524,83.349131,NH3,67.7,355.3,155.1,197,Unhealthy,32.0,59.5,5.3,2026,7,21,8,1,Summer
India,Chhattisgarh,Madikeri,"Sector-53, Chandigarh - CPCC",2026-10-02 16:36:52.316282444,13.703124,85.672806,PM2.5,94.6,439.9,164.9,168,Unhealthy,33.3,87.6,18.7,2026,10,2,16,4,Autumn
India,Uttarakhand,Amravati,"Mahal, Nagpur - MPCB",2025-12-16 15:39:59.187866621,9.499325,88.973206,NH3,21.8,346.8,27.3,43,Good,35.5,64.4,18.2,2025,12,16,15,1,Winter
India,Jharkhand,Ahmedabad,"Deen Dayal Nagar, Gwalior - MPPCB",2027-07-26 12:34:28.830514565,26.488574,71.438444,NH3,65.6,436.6,203.9,245,Very Unhealthy,18.7,44.2,21.2,2027,7,26,12,0,Summer
India,Chandigarh,Vapi,"Jayanagar 5th Block, Bengaluru - KSPCB",2025-01-22 05:39:47.066065161,17.196319,86.038027,SO2,44.7,383.0,91.5,82,Moderate,20.4,82.8,24.8,2025,1,22,5,2,Winter
India,Mizoram,Asansol,"Savitribai Phule Pune University, Pune - MPCB",2026-07-16 17:54:04.494414784,23.314307,73.121966,SO2,107.5,404.5,169.4,186,Unhealthy,32.2,60.2,15.5,2026,7,16,17,3,Summer
India,Puducherry,Chamarajanagar,"Hadapsar, Pune - IITM",2026-03-28 02:07:37.644547388,21.511713,90.854383,PM2.5,130.4,401.7,146.0,107,Unhealthy for Sensitive Groups,17.9,50.8,6.8,2026,3,28,2,5,Spring
India,Arunachal Pradesh,Jhalawar,"Vaikuntapuram, Tirupati - APPCB",2027-07-31 17:18:11.064346001,12.972011,73.446868,NH3,24.8,414.3,74.1,80,Moderate,38.1,53.9,23.8,2027,7,31,17,5,Summer
India,Tamil Nadu,Bhopal,"Hirawadi, Nashik - MPCB",2025-01-06 08:51:14.799158852,14.591468,81.660296,NH3,168.1,367.4,191.7,198,Unhealthy,39.3,43.1,1.9,2025,1,6,8,0,Winter
India,Odisha,Gandhinagar,"PWD Junction, Kohima - NPCB",2027-05-16 05:34:26.641529515,16.736607,71.892649,OZONE,2.9,386.1,45.4,29,Good,16.0,87.0,2.2,2027,5,16,5,6,Spring
India,Uttar Pradesh,Guwahati,"Uchapatti, Madurai - TNPCB",2026-11-25 23:12:16.351319201,9.885192,88.756838,CO,7.5,408.0,48.4,24,Good,17.0,81.1,18.6,2026,11,25,23,2,Autumn
India,Arunachal Pradesh,Beed,"Katargam, Surat - Nexteng Enviro",2026-09-18 21:35:00.480046727,33.126022,83.979923,NH3,0.9,94.6,43.3,15,Good,36.8,42.4,12.2,2026,9,18,21,4,Autumn
India,Meghalaya,Kolkata,"Bapuji Nagar, Bengaluru - KSPCB",2026-03-25 19:03:36.583129168,32.136159,81.92329,PM2.5,65.5,348.2,231.7,242,Very Unhealthy,24.5,53.4,3.2,2026,3,25,19,2,Spring
India,Sikkim,Muzaffarpur,"Teri Gram, Gurugram - HSPCB",2026-03-13 17:01:25.185735703,26.340823,77.511548,OZONE,27.9,249.4,193.3,196,Unhealthy,16.1,39.8,28.3,2026,3,13,17,4,Spring
